game_id,period,gc_seconds,defender_id,defender_name,shooter_id,shooter_name,n_intrusion_episodes,max_episode_score,total_contact_frames,max_intrusion_depth,primary_joint,cvi_landing_space_flag,violation_type
22500085,1,195.0,1628991,Jaren Jackson Jr.,1630621,Hunter Dickinson,16,0.0002,116,0.1739,j_rElbow,True,Crowding
22500085,1,155.0,1629627,Zion Williamson,1642907,Cedric Coward,1,0.0,8,0.0509,j_lWrist,False,Clean
22500085,1,140.0,1642907,Cedric Coward,1642847,Jeremiah Fears,10,0.0001,102,0.178,j_rElbow,True,Crowding
22500085,1,14.1,1629627,Zion Williamson,1642377,Jaylen Wells,1,0.0,2,0.0183,j_rWrist,False,Clean
22500085,2,661.0,1629627,Zion Williamson,1629111,Jock Landale,2,0.0,9,0.1444,j_lElbow,False,Clean
22500085,2,580.0,1629630,Ja Morant,1642274,Yves Missi,2,0.0007,3,0.0188,j_rElbow,True,Crowding
22500085,2,547.0,1642847,Jeremiah Fears,1629630,Ja Morant,0,0.0,0,0.0,none,False,Clean
22500085,2,539.0,1628991,Jaren Jackson Jr.,1642274,Yves Missi,5,0.0,24,0.0874,j_lWrist,False,Clean
22500085,2,505.0,1642377,Jaylen Wells,1641722,Jordan Hawkins,2,0.0,18,0.0528,j_lWrist,False,Clean
22500085,2,495.0,1629673,Jordan Poole,1642377,Jaylen Wells,1,0.0,8,0.0147,j_lWrist,False,Clean
22500085,2,436.0,1642907,Cedric Coward,1642852,Derik Queen,6,0.0,52,0.133,j_lElbow,False,Clean
22500085,2,375.0,1630180,Saddiq Bey,1629111,Jock Landale,3,0.0,36,0.1818,j_lElbow,False,Clean
22500085,2,315.0,1642852,Derik Queen,1629111,Jock Landale,11,0.0,69,0.0973,j_lElbow,False,Clean
22500085,2,288.0,1629673,Jordan Poole,1628991,Jaren Jackson Jr.,0,0.0,0,0.0,none,False,Clean
22500085,2,272.0,1630583,Santi Aldama,1630530,Trey Murphy III,8,0.0,69,0.1469,j_lElbow,False,Clean
22500085,2,158.0,1629111,Jock Landale,1630529,Herbert Jones,12,0.0015,75,0.1876,j_lShoulder,True,Crowding
22500085,2,130.0,1641765,Olivier-Maxence Prosper,1629627,Zion Williamson,18,0.0101,66,0.1555,j_rElbow,True,Crowding
22500085,2,73.0,1629627,Zion Williamson,203484,Kentavious Caldwell-Pope,3,0.0009,12,0.0993,j_rWrist,True,Crowding
22500085,2,64.0,203484,Kentavious Caldwell-Pope,1629673,Jordan Poole,9,0.0013,73,0.074,j_rShoulder,True,Crowding
22500085,3,600.0,1629627,Zion Williamson,1629111,Jock Landale,6,0.0,28,0.1394,j_lWrist,False,Clean
22500085,3,569.0,1642377,Jaylen Wells,1630529,Herbert Jones,0,0.0,0,0.0,none,False,Clean
22500085,3,479.0,1642274,Yves Missi,1641765,Olivier-Maxence Prosper,4,0.0001,13,0.0657,j_lWrist,True,Crowding
22500085,3,405.0,1629627,Zion Williamson,1641765,Olivier-Maxence Prosper,3,0.0,13,0.0675,j_lElbow,False,Clean
22500085,3,377.0,1630530,Trey Murphy III,1630583,Santi Aldama,2,0.0,4,0.0708,j_rElbow,False,Clean
22500085,3,358.0,203484,Kentavious Caldwell-Pope,1642274,Yves Missi,6,0.0,70,0.2823,j_lHip,False,Clean
22500085,3,338.0,1630583,Santi Aldama,1630180,Saddiq Bey,10,0.0001,125,0.0862,j_lWrist,True,Crowding
22500085,3,220.0,1628991,Jaren Jackson Jr.,1642852,Derik Queen,11,0.0002,62,0.1178,j_lWrist,True,Crowding
22500085,3,211.0,1641722,Jordan Hawkins,1642907,Cedric Coward,1,0.0,2,0.0562,j_lElbow,False,Clean
22500085,3,179.0,1630180,Saddiq Bey,1630583,Santi Aldama,7,0.0,39,0.0766,j_lWrist,False,Clean
22500085,3,58.9,1642847,Jeremiah Fears,1628991,Jaren Jackson Jr.,0,0.0,0,0.0,none,False,Clean
22500085,4,629.0,1630529,Herbert Jones,1629111,Jock Landale,0,0.0,0,0.0,none,False,Clean
22500085,4,549.0,1629111,Jock Landale,1629627,Zion Williamson,2,0.0,8,0.0658,j_lWrist,False,Clean
22500085,4,512.0,1642285,Cam Spencer,1642852,Derik Queen,0,0.0,0,0.0,none,False,Clean
22500085,4,398.0,1628991,Jaren Jackson Jr.,1630529,Herbert Jones,9,0.0,55,0.0658,j_lElbow,False,Clean
22500085,4,360.0,1630530,Trey Murphy III,1629111,Jock Landale,3,0.0,15,0.0744,j_lElbow,False,Clean
22500085,4,292.0,1628991,Jaren Jackson Jr.,1642274,Yves Missi,6,0.0,31,0.1008,j_lElbow,False,Clean
22500085,4,272.0,1642274,Yves Missi,203484,Kentavious Caldwell-Pope,5,0.0003,25,0.1486,j_lElbow,True,Crowding
22500085,4,214.0,203484,Kentavious Caldwell-Pope,1629673,Jordan Poole,0,0.0,0,0.0,none,False,Clean
22500085,4,170.0,1630529,Herbert Jones,1628991,Jaren Jackson Jr.,7,0.0004,30,0.1854,j_rWrist,True,Crowding
22500085,4,146.0,1629630,Ja Morant,1630529,Herbert Jones,3,0.0,12,0.0973,j_lShoulder,False,Clean
22500085,4,92.0,1629630,Ja Morant,1630529,Herbert Jones,3,0.0,12,0.0973,j_lShoulder,False,Clean
22500085,4,83.0,1629627,Zion Williamson,1630583,Santi Aldama,3,0.0002,7,0.1397,j_lWrist,True,Crowding
22500085,4,16.7,1641765,Olivier-Maxence Prosper,1630530,Trey Murphy III,0,0.0,0,0.0,none,False,Clean
22500085,4,5.6,203484,Kentavious Caldwell-Pope,1630180,Saddiq Bey,2,0.0,27,0.0761,j_lWrist,False,Clean
22500085,4,1.4,1629630,Ja Morant,1630530,Trey Murphy III,6,0.0001,33,0.1078,j_rWrist,True,Crowding
22500127,1,641.0,1627826,Ivica Zubac,203110,Draymond Green,5,0.0,96,0.082,j_lWrist,False,Clean
22500127,1,543.0,1630228,Jonathan Kuminga,201935,James Harden,3,0.0001,16,0.0175,j_rWrist,True,Crowding
22500127,1,520.0,201935,James Harden,1630228,Jonathan Kuminga,15,0.0,87,0.0805,j_lWrist,False,Clean
22500127,1,135.0,1641764,Brandin Podziemski,1627739,Kris Dunn,3,0.0,22,0.1731,j_lElbow,False,Clean
22500127,1,91.0,201935,James Harden,201143,Al Horford,2,0.0,16,0.0414,j_lWrist,False,Clean
22500127,1,10.2,201935,James Harden,1627780,Gary Payton II,3,0.0001,22,0.1348,j_lShoulder,True,Crowding
22500127,2,361.0,202695,Kawhi Leonard,1642954,Will Richard,0,0.0,0,0.0,none,False,Clean
22500127,2,220.0,201935,James Harden,201939,Stephen Curry,2,0.0,7,0.1424,j_lElbow,False,Clean
22500127,2,111.0,201935,James Harden,1630228,Jonathan Kuminga,1,0.0,4,0.0099,j_lWrist,False,Clean
22500127,3,650.0,201935,James Harden,203110,Draymond Green,1,0.0,8,0.0361,j_rWrist,False,Clean
22500127,3,617.0,202695,Kawhi Leonard,203110,Draymond Green,0,0.0,0,0.0,none,False,Clean
22500127,3,534.0,201939,Stephen Curry,1627884,Derrick Jones Jr.,8,0.0002,45,0.0805,j_lWrist,True,Crowding
22500127,3,255.0,202695,Kawhi Leonard,1630228,Jonathan Kuminga,5,0.0,34,0.1257,j_lElbow,False,Clean
22500127,4,698.0,1628381,John Collins,1642366,Quinten Post,7,0.0019,36,0.2449,j_rWrist,True,Crowding
22500127,4,662.0,201572,Brook Lopez,1630541,Moses Moody,4,0.0001,37,0.1264,j_rWrist,True,Crowding
22500127,4,563.0,202695,Kawhi Leonard,1630541,Moses Moody,2,0.0002,11,0.0864,j_lWrist,True,Crowding
22500127,4,338.0,201939,Stephen Curry,1627739,Kris Dunn,1,0.0001,1,0.002,j_rWrist,True,Crowding
22500127,4,264.0,1628381,John Collins,1630611,Gui Santos,1,0.0,8,0.0969,j_lWrist,False,Clean
22500127,4,167.0,1641764,Brandin Podziemski,203992,Bogdan Bogdanović,2,0.0,4,0.035,j_lElbow,False,Clean
22500127,4,48.0,1642353,Cam Christie,1630611,Gui Santos,2,0.0,4,0.0453,j_lWrist,False,Clean
22500179,1,596.0,1642264,Stephon Castle,1629029,Luka Dončić,20,0.001,150,0.0563,j_lWrist,True,Crowding
22500179,1,487.0,1629029,Luka Dončić,203084,Harrison Barnes,1,0.0,6,0.1596,j_lShoulder,False,Clean
22500179,1,458.0,1629060,Rui Hachimura,1641705,Victor Wembanyama,6,0.0,26,0.0925,j_lWrist,False,Clean
22500179,1,309.0,1642264,Stephon Castle,1642261,Dalton Knecht,1,0.0011,1,0.0289,j_rElbow,True,Crowding
22500179,1,296.0,1629029,Luka Dončić,1631110,Jeremy Sochan,14,0.0077,34,0.2359,j_rElbow,True,Crowding
22500179,1,268.0,203482,Kelly Olynyk,1631222,Jake LaRavia,0,0.0,0,0.0,none,False,Clean
22500179,1,196.0,1629029,Luka Dončić,203482,Kelly Olynyk,0,0.0,0,0.0,none,False,Clean
22500179,1,60.0,1629029,Luka Dončić,1631110,Jeremy Sochan,14,0.0077,34,0.2359,j_rElbow,True,Crowding
22500179,1,48.6,1629640,Keldon Johnson,1629029,Luka Dončić,1,0.0,7,0.0242,j_lWrist,False,Clean
22500179,2,702.0,203935,Marcus Smart,203084,Harrison Barnes,4,0.0015,43,0.1116,j_lShoulder,True,Crowding
22500179,2,644.0,1642264,Stephon Castle,1642355,Bronny James,0,0.0,0,0.0,none,False,Clean
22500179,2,605.0,1641733,Nick Smith Jr.,1642264,Stephon Castle,0,0.0,0,0.0,none,False,Clean
22500179,2,519.0,203935,Marcus Smart,1641705,Victor Wembanyama,6,0.0007,52,0.1723,j_rWrist,True,Crowding
22500179,2,450.0,1642264,Stephon Castle,1629029,Luka Dončić,15,0.0,116,0.0918,j_lElbow,False,Clean
22500179,2,410.0,1630170,Devin Vassell,1642355,Bronny James,0,0.0,0,0.0,none,False,Clean
22500179,2,352.0,1642264,Stephon Castle,1629020,Jarred Vanderbilt,2,0.0001,7,0.0526,j_rWrist,True,Crowding
22500179,2,308.0,1629060,Rui Hachimura,1630170,Devin Vassell,1,0.0,3,0.0084,j_rWrist,False,Clean
22500179,2,240.0,1629029,Luka Dončić,203482,Kelly Olynyk,0,0.0,0,0.0,none,False,Clean
22500179,2,155.0,1629640,Keldon Johnson,1629020,Jarred Vanderbilt,1,0.0,2,0.0041,j_lWrist,False,Clean
22500179,2,26.2,1629029,Luka Dončić,1630170,Devin Vassell,3,0.0,18,0.034,j_lElbow,False,Clean
22500179,2,0.5,1641705,Victor Wembanyama,1629020,Jarred Vanderbilt,3,0.0,38,0.1016,j_lElbow,False,Clean
22500179,3,588.0,1641705,Victor Wembanyama,1629029,Luka Dončić,2,0.0,19,0.1684,j_rElbow,False,Clean
22500179,3,499.0,203935,Marcus Smart,1630577,Julian Champagnie,4,0.0,16,0.0742,j_lElbow,False,Clean
22500179,3,641.0,1630170,Devin Vassell,1631222,Jake LaRavia,8,0.0,60,0.0436,j_lWrist,False,Clean
22500179,3,412.0,203084,Harrison Barnes,1629028,Deandre Ayton,8,0.0001,43,0.0494,j_rWrist,True,Crowding
22500179,3,355.0,1642264,Stephon Castle,203935,Marcus Smart,7,0.0,48,0.0987,j_lElbow,False,Clean
22500179,3,306.0,1641705,Victor Wembanyama,1631222,Jake LaRavia,5,0.0,39,0.0798,j_lWrist,False,Clean
22500179,3,256.0,1641705,Victor Wembanyama,1629020,Jarred Vanderbilt,6,0.0,30,0.0913,j_lKnee,False,Clean
22500179,3,221.0,1630170,Devin Vassell,1629028,Deandre Ayton,0,0.0,0,0.0,none,False,Clean
22500179,3,210.0,1629637,Jaxson Hayes,1630170,Devin Vassell,1,0.0,6,0.0133,j_lWrist,False,Clean
22500179,3,171.0,1642264,Stephon Castle,1629637,Jaxson Hayes,8,0.0,46,0.1651,j_lElbow,False,Clean
22500179,3,112.0,1642264,Stephon Castle,1642261,Dalton Knecht,0,0.0,0,0.0,none,False,Clean
22500179,3,101.0,1629029,Luka Dončić,1631110,Jeremy Sochan,10,0.0005,28,0.0797,j_lWrist,True,Crowding
22500179,3,86.0,1631110,Jeremy Sochan,203935,Marcus Smart,3,0.0,27,0.086,j_rElbow,False,Clean
22500179,3,72.0,1629029,Luka Dončić,1642264,Stephon Castle,8,0.0004,24,0.0623,j_rElbow,True,Crowding
22500179,3,42.4,203935,Marcus Smart,1630322,Lindy Waters III,1,0.0001,1,0.0014,j_lShoulder,True,Crowding
22500179,4,688.0,1631110,Jeremy Sochan,1642261,Dalton Knecht,1,0.0001,1,0.0028,j_lWrist,True,Crowding
22500179,4,563.0,1629637,Jaxson Hayes,1629640,Keldon Johnson,1,0.0,9,0.1254,j_lElbow,False,Clean
22500179,4,517.0,1629637,Jaxson Hayes,203084,Harrison Barnes,0,0.0,0,0.0,none,False,Clean
22500179,4,478.0,1642264,Stephon Castle,1629029,Luka Dončić,14,0.0009,171,0.0986,j_lWrist,True,Crowding
22500179,4,427.0,1631222,Jake LaRavia,203084,Harrison Barnes,0,0.0,0,0.0,none,False,Clean
22500179,4,398.0,1631222,Jake LaRavia,1631110,Jeremy Sochan,4,0.0,42,0.0903,j_lWrist,False,Clean
22500179,4,369.0,1629029,Luka Dončić,1631110,Jeremy Sochan,5,0.0,17,0.0447,j_lWrist,False,Clean
22500179,4,259.0,1642264,Stephon Castle,1629028,Deandre Ayton,19,0.0006,120,0.1786,j_rWrist,True,Crowding
22500179,4,234.0,1629029,Luka Dončić,203084,Harrison Barnes,1,0.0,4,0.0522,j_lElbow,False,Clean
22500179,4,225.0,1641705,Victor Wembanyama,1629060,Rui Hachimura,10,0.0004,41,0.1102,j_lWrist,True,Crowding
22500179,4,181.0,203935,Marcus Smart,1630577,Julian Champagnie,2,0.0,20,0.1,j_lElbow,False,Clean
22500179,4,168.0,1641705,Victor Wembanyama,203935,Marcus Smart,9,0.0001,69,0.1349,j_rElbow,True,Crowding
22500179,4,87.0,1629028,Deandre Ayton,203084,Harrison Barnes,2,0.0,8,0.0931,j_lElbow,False,Clean
22500179,4,35.4,1629060,Rui Hachimura,1630577,Julian Champagnie,2,0.0,5,0.0437,j_rElbow,False,Clean
22500179,4,13.3,203935,Marcus Smart,1631110,Jeremy Sochan,2,0.0,10,0.0708,j_rElbow,False,Clean
22500179,4,0.2,1630577,Julian Champagnie,1631222,Jake LaRavia,4,0.0,19,0.0881,j_lElbow,False,Clean
22500342,1,695.0,1641709,Ausar Thompson,1629057,Robert Williams III,2,0.0,6,0.1024,j_rElbow,False,Clean
22500342,1,650.0,1641709,Ausar Thompson,1629057,Robert Williams III,2,0.0,6,0.1024,j_rElbow,False,Clean
22500342,1,510.0,1630166,Deni Avdija,1641709,Ausar Thompson,8,0.0003,30,0.1004,j_rShoulder,True,Crowding
22500342,1,506.0,1630166,Deni Avdija,1629130,Duncan Robinson,3,0.0,9,0.0158,j_lWrist,False,Clean
22500342,1,408.0,1641739,Toumani Camara,1630595,Cade Cunningham,6,0.0001,29,0.0462,j_lWrist,True,Crowding
22500342,1,356.0,1631105,Jalen Duren,1631321,Sidy Cissoko,10,0.0,56,0.0864,j_lElbow,False,Clean
22500342,1,176.0,1630166,Deni Avdija,1630191,Isaiah Stewart,4,0.0,29,0.053,j_lWrist,False,Clean
22500342,1,149.0,1631101,Shaedon Sharpe,1630191,Isaiah Stewart,10,0.0013,65,0.1253,j_lWrist,True,Crowding
22500342,1,119.0,1631101,Shaedon Sharpe,1641842,Ronald Holland II,1,0.0,4,0.035,j_lWrist,False,Clean
22500342,1,57.3,1641842,Ronald Holland II,1631200,Kris Murray,0,0.0,0,0.0,none,False,Clean
22500342,2,691.0,1630191,Isaiah Stewart,1631200,Kris Murray,0,0.0,0,0.0,none,False,Clean
22500342,2,655.0,1631093,Jaden Ivey,1631126,Caleb Love,2,0.0,7,0.083,j_lShoulder,False,Clean
22500342,2,639.0,1641842,Ronald Holland II,203924,Jerami Grant,2,0.0,19,0.0348,j_lWrist,False,Clean
22500342,2,563.0,1631321,Sidy Cissoko,1630191,Isaiah Stewart,12,0.0009,83,0.0822,j_lWrist,True,Crowding
