game_id,period,gc_seconds,event_num,foul_category,offensive_player_id,defensive_player_id,team_abbr,pbp_description,osi_leg_kick,osi_brakecheck,osi_any,max_lateral_dev_in,personal_threshold_in,deviation_z_score,max_deceleration_fps2,decel_threshold_fps2,defender_distance_ft,defender_in_cylinder,n_frames,peak_frame_id,offensive_player_name,defensive_player_name,jump_into_lateral_ft,jump_into_defender_dist_ft,osi_jump_into
22500005,2,615.0,183,shooting,1642959,1629614,IND,Foul: Shooting,False,False,False,17.69367368854803,20.290839258292674,0.9992567570178136,111.10994476919382,41.694168043770674,6.396882053000509,False,179,-1,Chris Youngblood,Andrew Nembhard,27.696428547716348,8.784150499621463,False
22500005,2,541.0,198,personal,1628392,1630174,IND,Foul: Personal,False,False,False,22.71314037061599,21.21119990633805,1.6759695378921566,27.05967484129113,41.694168043770674,1.6857342613828534,True,343,-1,Isaiah Hartenstein,Aaron Nesmith,,,False
22500005,2,509.0,210,shooting,1642959,1629614,IND,Foul: Shooting,False,False,False,15.355649803818384,20.290839258292674,0.0983663279165973,84.94560331125206,41.694168043770674,2.302628932329307,True,213,-1,Chris Youngblood,Andrew Nembhard,49.59770577769558,10.23336210636563,False
22500005,2,428.0,235,shooting,1628396,1628983,OKC,Foul: Shooting,False,False,False,19.60893066482036,20.290839258292674,1.7372460865804529,134.24237509811687,41.694168043770674,1.9955199823604872,True,180,-1,Tony Bradley,Shai Gilgeous-Alexander,16.92671639014265,7.468400096406192,False
22500005,2,364.0,247,shooting,1631119,1627783,IND,Foul: Shooting,True,False,True,19.04642236152077,16.010369037388884,3.522084385884074,17.87081600763818,41.694168043770674,2.729706943977687,True,420,158156,Jaylin Williams,Pascal Siakam,5.516969431789109,17.277094663166025,False
22500005,2,324.0,265,shooting,1628396,1628392,OKC,Foul: Shooting,False,False,False,18.98887870059255,20.290839258292674,1.498326850653644,25.41282279279964,41.694168043770674,1.934037228183573,True,513,-1,Tony Bradley,Isaiah Hartenstein,25.215525645736214,7.722408950580124,False
22500005,2,303.0,277,personal,1631096,1627783,IND,Foul: Personal,False,False,False,15.888630780559408,18.472447853909287,-0.018331396693931,8.491421663662631,41.694168043770674,7.030007112371935,False,758,-1,Chet Holmgren,Pascal Siakam,,,False
22500005,2,297.0,283,personal,1641767,1642349,OKC,Foul: Personal,False,True,True,17.1012855208138,18.31669808982943,0.7160314507371477,61.101374256025885,41.694168043770674,6.278861361743864,False,245,-1,Ben Sheppard,Ajay Mitchell,,,False
22500005,2,229.0,301,shooting,1631097,1631096,OKC,Foul: Shooting,False,False,False,19.15333512337488,19.941437190891246,0.99666313625324,83.63444102543941,41.694168043770674,2.7835229476330885,True,181,-1,Bennedict Mathurin,Chet Holmgren,35.26189056254857,9.659917183910016,False
22500005,2,173.0,318,shooting,1631096,1630167,IND,Foul: Shooting,True,False,True,19.622796099073867,18.472447853909287,1.4584093020176796,57.28179776395952,41.694168043770674,1.1925183436744256,True,179,202104,Chet Holmgren,Obi Toppin,3.826385694501978,2.697128102259883,False
22500005,2,98.0,329,shooting,1641716,1631096,OKC,Foul: Shooting,False,False,False,18.501575557192048,18.586202732726186,1.2736031550567513,35.64402783786583,41.694168043770674,2.3242202993692325,True,352,-1,Jarace Walker,Chet Holmgren,1.3149198644968814,1.2578155667664477,False
22500005,2,66.0,340,shooting,1630174,1642349,OKC,Foul: Shooting,True,False,True,19.67550429818394,18.531173173558155,1.8281730816114763,51.45177354950973,41.694168043770674,13.641807065048239,False,180,214512,Aaron Nesmith,Ajay Mitchell,17.210953337917598,3.6390245945857536,False
22500005,2,14.5,357,shooting,1631172,1631097,IND,Foul: Shooting,False,False,False,11.810118197841724,12.908003486053842,-0.7804299486280889,5.36436462658374,41.694168043770674,,False,78,-1,Ousmane Dieng,Bennedict Mathurin,,,False
22500005,3,701.0,388,shooting,1628392,1627783,IND,Foul: Shooting,True,False,True,21.43874853690808,21.21119990633805,1.2515792753524058,29.07201996246186,41.694168043770674,1.0754068997360948,True,360,235226,Isaiah Hartenstein,Pascal Siakam,3.4275491144872694,8.868038114487332,False
22500005,3,517.0,427,shooting,1630174,1630598,OKC,Foul: Shooting,False,False,False,12.51011411493514,18.531173173558155,-1.1497784342235076,107.69198984738516,41.694168043770674,7.2630916282255455,False,241,-1,Aaron Nesmith,Aaron Wiggins,39.81149457184543,9.830569668132158,False
22500005,3,497.0,435,personal,1630543,1628392,OKC,Foul: Personal,False,False,False,16.55058475578697,20.290839258292674,0.5588002305204202,16.875319924994205,41.694168043770674,5.677693193542603,False,490,-1,Isaiah Jackson,Isaiah Hartenstein,,,False
22500005,3,456.0,443,shooting,1630174,1630598,OKC,Foul: Shooting,False,False,False,18.17838306140965,18.531173173558155,1.205966287225953,90.8632500303868,41.694168043770674,0.4177319714841092,True,161,-1,Aaron Nesmith,Aaron Wiggins,2.7233866444537496,6.212930065597068,False
22500005,3,341.0,467,shooting,1642964,1631097,IND,Foul: Shooting,False,False,False,18.36297785167933,20.290839258292674,1.257153914810242,23.08452605058932,41.694168043770674,5.789991364414978,False,360,-1,Brooks Barnhizer,Bennedict Mathurin,20.98222377192274,9.793839900672257,False
22500005,3,265.0,493,shooting,1630643,1629652,OKC,Foul: Shooting,False,False,False,17.827029513597452,19.5070009393108,0.8857864779829917,141.45048169446784,41.694168043770674,2.163746750430835,True,181,-1,Jay Huff,Luguentz Dort,14.824134132780841,8.850412419768924,False
22500005,3,233.0,502,shooting,1631119,1631097,IND,Foul: Shooting,True,False,True,18.21973493603381,16.010369037388884,2.9117520254297213,26.390574230486543,41.694168043770674,10.831366488121434,False,420,298238,Jaylin Williams,Bennedict Mathurin,18.94352084770811,4.285148772213167,True
